regulatoryGene	targetGene	weight
FBgn0264776	FBgn0043471	0.00597179039915435
FBgn0030884	FBgn0038601	0.00597079663472885
FBgn0263031	FBgn0086667	0.00596949079723494
FBgn0032857	FBgn0039873	0.00596721557446625
FBgn0032087	FBgn0038069	0.00596659775457426
FBgn0032390	FBgn0038069	0.00596659775457426
FBgn0034966	FBgn0038069	0.00596659775457426
FBgn0030512	FBgn0038069	0.00596659775457426
FBgn0030756	FBgn0038069	0.00596659775457426
FBgn0031003	FBgn0038069	0.00596659775457426
FBgn0011260	FBgn0035526	0.00596410890720664
FBgn0038660	FBgn0260393	0.00596279486563977
FBgn0266971	FBgn0266238	0.00596232246253556
FBgn0263118	FBgn0035827	0.00596038384742674
FBgn0038597	FBgn0086026	0.00595864883231158
FBgn0037679	FBgn0050231	0.00595853451868344
FBgn0042083	FBgn0050231	0.00595853451868344
FBgn0053057	FBgn0050231	0.00595853451868344
FBgn0025682	FBgn0050231	0.00595853451868344
FBgn0010575	FBgn0267072	0.00595695389067505
FBgn0027334	FBgn0265885	0.00595659428660282
FBgn0266843	FBgn0260643	0.00595549588453107
FBgn0038588	FBgn0266228	0.00595446908022445
FBgn0000181	FBgn0263627	0.00595342044336236
FBgn0034514	FBgn0263627	0.00595342044336236
FBgn0036491	FBgn0263627	0.00595342044336236
FBgn0003517	FBgn0263627	0.00595342044336236
FBgn0003942	FBgn0263627	0.00595342044336236
FBgn0051144	FBgn0263627	0.00595342044336236
FBgn0052379	FBgn0263627	0.00595342044336236
FBgn0263113	FBgn0263627	0.00595342044336236
FBgn0264956	FBgn0263627	0.00595342044336236
FBgn0028410	FBgn0263627	0.00595342044336236
FBgn0032402	FBgn0034667	0.00595251598114712
FBgn0261723	FBgn0034667	0.00595251598114712
FBgn0030258	FBgn0034667	0.00595251598114712
FBgn0265888	FBgn0053504	0.00594688361359029
FBgn0085817	FBgn0263746	0.00594646772202293
FBgn0034279	FBgn0037039	0.00594620428377226
FBgn0036290	FBgn0037039	0.00594620428377226
FBgn0036870	FBgn0037039	0.00594620428377226
FBgn0037517	FBgn0037039	0.00594620428377226
FBgn0039378	FBgn0037039	0.00594620428377226
FBgn0050148	FBgn0033591	0.00594475307488583
FBgn0063491	FBgn0033591	0.00594475307488583
FBgn0027657	FBgn0033591	0.00594475307488583
