regulatoryGene	targetGene	weight
FBgn0004839	FBgn0267646	0.00677400411839536
FBgn0035944	FBgn0033027	0.00677109371171079
FBgn0030038	FBgn0051164	0.00677068397484557
FBgn0038721	FBgn0030918	0.00676992673010311
FBgn0037742	FBgn0031273	0.00675557776829252
FBgn0037731	FBgn0265908	0.00675503371873135
FBgn0260857	FBgn0067782	0.00675082676919601
FBgn0030000	FBgn0011863	0.00674142865625362
FBgn0036196	FBgn0035642	0.00672708586377651
FBgn0266326	FBgn0082970	0.00671554142267509
FBgn0267484	FBgn0262572	0.00671057067466098
FBgn0036831	FBgn0086077	0.00670855809134396
FBgn0015038	FBgn0037179	0.00670587257467523
FBgn0031392	FBgn0262572	0.00668948922156332
FBgn0050289	FBgn0083016	0.0066863892741083
FBgn0032150	FBgn0032049	0.00668030229145705
FBgn0040607	FBgn0264843	0.00667596778310674
FBgn0029753	FBgn0085466	0.00667520249466114
FBgn0263208	FBgn0033591	0.00667429136859229
FBgn0031468	FBgn0033591	0.00667429136859229
FBgn0034098	FBgn0265722	0.00667217376704452
FBgn0029858	FBgn0011932	0.00667116333467061
FBgn0031736	FBgn0267090	0.00667023654270904
FBgn0026015	FBgn0003720	0.00666821905628824
FBgn0015926	FBgn0037574	0.00666778694793183
FBgn0039525	FBgn0034901	0.00665058526582227
FBgn0027378	FBgn0034901	0.00665058526582227
FBgn0267012	FBgn0039666	0.00665012211938402
FBgn0261239	FBgn0262818	0.0066466802297787
FBgn0031276	FBgn0262818	0.0066466802297787
FBgn0034769	FBgn0036343	0.00664575923095754
FBgn0034521	FBgn0028583	0.00663759462073578
FBgn0243514	FBgn0267090	0.00662902420155963
FBgn0265856	FBgn0035621	0.00662183730530533
FBgn0267023	FBgn0263976	0.00662057791909328
FBgn0035498	FBgn0036583	0.0066197582244253
FBgn0014092	FBgn0036583	0.0066197582244253
FBgn0033744	FBgn0265349	0.00661873742297418
FBgn0266843	FBgn0039476	0.00661790786830386
FBgn0265598	FBgn0031617	0.00661602062671382
FBgn0267773	FBgn0033055	0.00661293910126779
FBgn0033202	FBgn0053824	0.00661084164363182
FBgn0052507	FBgn0053824	0.00661084164363182
FBgn0035865	FBgn0031135	0.006605330402592
FBgn0085789	FBgn0031135	0.006605330402592
FBgn0033465	FBgn0265582	0.00660261837911948
FBgn0263197	FBgn0039068	0.0066007263361737
FBgn0027599	FBgn0031621	0.0065969265061419
FBgn0086472	FBgn0052213	0.00659224330383162
FBgn0266889	FBgn0052213	0.00659224330383162
FBgn0265868	FBgn0267150	0.00659139826762601
FBgn0035798	FBgn0086073	0.00658948727392145
FBgn0035975	FBgn0265898	0.00658905705594104
FBgn0036299	FBgn0005633	0.0065843343716746
FBgn0264078	FBgn0050316	0.00658353645524436
FBgn0037921	FBgn0033349	0.00658316563046079
FBgn0038082	FBgn0033789	0.00658027794557961
FBgn0038224	FBgn0019644	0.00658019595701309
FBgn0011705	FBgn0038718	0.00657383706083632
FBgn0011291	FBgn0086066	0.00657338654529293
FBgn0032451	FBgn0034242	0.00656040527457597
FBgn0034899	FBgn0264439	0.00655543500977723
FBgn0000054	FBgn0265754	0.0065551254005187
FBgn0032416	FBgn0265754	0.0065551254005187
