regulatoryGene	targetGene	weight
FBgn0028336	FBgn0028867	0.00769606109911421
FBgn0266028	FBgn0267096	0.00769517596180699
FBgn0030096	FBgn0262564	0.00769314477815897
FBgn0040319	FBgn0050073	0.00768552693790746
FBgn0025186	FBgn0047199	0.00768078135858181
FBgn0039258	FBgn0052379	0.00767713115372689
FBgn0267280	FBgn0267564	0.00767523172071674
FBgn0033164	FBgn0086029	0.007674735643855
FBgn0042189	FBgn0033137	0.00767158623958402
FBgn0266701	FBgn0262355	0.0076692740940934
FBgn0051130	FBgn0037964	0.00766728190694548
FBgn0259972	FBgn0037964	0.00766728190694548
FBgn0010292	FBgn0031442	0.00766646596997757
FBgn0263979	FBgn0031442	0.00766646596997757
FBgn0085320	FBgn0266674	0.00766564668750353
FBgn0004379	FBgn0029949	0.00766402014857872
FBgn0031574	FBgn0265681	0.00765803434493259
FBgn0036133	FBgn0261686	0.00765541134250488
FBgn0267622	FBgn0036010	0.00765314760112002
FBgn0265533	FBgn0037563	0.00764454029801798
FBgn0027565	FBgn0262786	0.00764136525476948
FBgn0031728	FBgn0032066	0.00764009085447237
FBgn0038046	FBgn0039577	0.00763729327842364
FBgn0263746	FBgn0039378	0.00763475799585582
FBgn0029153	FBgn0050043	0.00763372171984873
FBgn0030881	FBgn0262960	0.00763261671343716
FBgn0086054	FBgn0039086	0.0076259206110837
FBgn0050340	FBgn0265725	0.00762101241770034
FBgn0260996	FBgn0052463	0.00762068972680471
FBgn0264553	FBgn0265895	0.00761526062142419
FBgn0260657	FBgn0039771	0.00760139720920131
FBgn0040069	FBgn0035555	0.00760088048043322
FBgn0051077	FBgn0035555	0.00760088048043322
FBgn0267246	FBgn0035555	0.00760088048043322
FBgn0262166	FBgn0032111	0.00759067679211447
FBgn0030938	FBgn0039576	0.00757398292725998
FBgn0002578	FBgn0052633	0.00756939790570413
FBgn0035380	FBgn0052633	0.00756939790570413
FBgn0053654	FBgn0265372	0.00756762602766226
FBgn0086022	FBgn0265372	0.00756762602766226
FBgn0033459	FBgn0042207	0.00756688656194766
FBgn0051016	FBgn0042207	0.00756688656194766
FBgn0262985	FBgn0050082	0.0075667923181815
FBgn0264550	FBgn0053680	0.00756241745501794
FBgn0264676	FBgn0054028	0.00756143667296786
FBgn0083938	FBgn0265712	0.00754414286358728
FBgn0037224	FBgn0085287	0.0075419980909202
FBgn0027569	FBgn0267581	0.00754198327617584
FBgn0039850	FBgn0267721	0.007536864369427
FBgn0032590	FBgn0265544	0.0075304887046344
FBgn0036440	FBgn0051693	0.00752848011681804
FBgn0027561	FBgn0261054	0.0075240123511637
FBgn0051010	FBgn0259185	0.00752192534666629
FBgn0030686	FBgn0259185	0.00752192534666629
FBgn0051716	FBgn0051821	0.00751452112968408
FBgn0010452	FBgn0267214	0.00750871547331724
FBgn0033663	FBgn0002933	0.00750765293879215
FBgn0037092	FBgn0002933	0.00750765293879215
FBgn0011239	FBgn0261846	0.00750581244904589
FBgn0265200	FBgn0039301	0.00750051475324767
FBgn0250831	FBgn0034551	0.00749161620121014
FBgn0028573	FBgn0085313	0.00748950796790936
FBgn0262100	FBgn0261816	0.00748592608909799
FBgn0086611	FBgn0004372	0.00748371058727599
FBgn0011672	FBgn0004372	0.00748371058727599
FBgn0266371	FBgn0033322	0.00747653212715229
FBgn0016698	FBgn0266955	0.00745878416549401
FBgn0265576	FBgn0263037	0.00745184063570239
FBgn0264618	FBgn0000137	0.00744864572488987
FBgn0035792	FBgn0266910	0.00744804078817909
FBgn0083001	FBgn0266910	0.00744804078817909
FBgn0085234	FBgn0266910	0.00744804078817909
FBgn0014859	FBgn0266910	0.00744804078817909
FBgn0265454	FBgn0052213	0.00744671763073376
FBgn0035393	FBgn0083032	0.00744014296783616
FBgn0053483	FBgn0267564	0.00743907074469469
FBgn0035725	FBgn0050206	0.00742447090829223
FBgn0000395	FBgn0085313	0.00741599228705498
FBgn0032809	FBgn0032968	0.00741184232388675
FBgn0263615	FBgn0036361	0.00741123750843254
FBgn0028562	FBgn0030622	0.0074107263428853
FBgn0001296	FBgn0085239	0.00740760193555943
FBgn0010421	FBgn0085239	0.00740760193555943
FBgn0031417	FBgn0082950	0.00740594478251644
FBgn0259936	FBgn0266223	0.00740092335060309
FBgn0003475	FBgn0265899	0.00739882204317017
FBgn0034989	FBgn0083057	0.00739766338028507
FBgn0053138	FBgn0266774	0.00739718347806631
FBgn0265998	FBgn0262616	0.00739259274085385
FBgn0065046	FBgn0028913	0.00739063561315861
FBgn0052086	FBgn0038833	0.00738609006248222
FBgn0039190	FBgn0036160	0.00738198352351358
FBgn0267677	FBgn0036160	0.00738198352351358
FBgn0086082	FBgn0065076	0.00737875522305826
FBgn0267959	FBgn0051698	0.00737235452344128
FBgn0032462	FBgn0030485	0.00736943705188629
FBgn0051087	FBgn0265729	0.00736095466204532
FBgn0267010	FBgn0260436	0.00735792845179664
FBgn0053200	FBgn0265846	0.00734734397591904
FBgn0266042	FBgn0267536	0.00734681633693852
FBgn0267299	FBgn0011890	0.00734242009992882
FBgn0032248	FBgn0267955	0.00734164928353483
FBgn0267758	FBgn0267955	0.00734164928353483
FBgn0042083	FBgn0265711	0.00734076957933436
FBgn0000056	FBgn0267491	0.00733021385806204
FBgn0040077	FBgn0267491	0.00733021385806204
FBgn0052039	FBgn0267491	0.00733021385806204
FBgn0035024	FBgn0036592	0.00732893023219326
FBgn0031036	FBgn0034133	0.00732476578215178
FBgn0039126	FBgn0275432	0.00732144218895426
FBgn0034176	FBgn0266318	0.00730416209155182
FBgn0262619	FBgn0266318	0.00730416209155182
FBgn0262534	FBgn0265895	0.0073013855560218
FBgn0037779	FBgn0053908	0.00730043719257656
FBgn0032285	FBgn0262360	0.0072891802374164
FBgn0036196	FBgn0085521	0.00728703938417945
FBgn0039411	FBgn0265711	0.00728257040291012
FBgn0034296	FBgn0267473	0.00727951679185626
FBgn0025463	FBgn0052319	0.00727522540703809
FBgn0037718	FBgn0036948	0.00727505598833516
FBgn0266211	FBgn0037485	0.00727094195001509
FBgn0053532	FBgn0263323	0.00726602537788771
FBgn0036929	FBgn0033600	0.00726596311660779
FBgn0035414	FBgn0275433	0.00726509520896548
FBgn0042103	FBgn0267473	0.00726306145051496
FBgn0065100	FBgn0283501	0.00726254943761908
FBgn0262569	FBgn0034819	0.00725438717268768
FBgn0261395	FBgn0034122	0.007253854257872
FBgn0261631	FBgn0051939	0.00724273203735427
FBgn0264369	FBgn0036329	0.00724037652251995
FBgn0263004	FBgn0267958	0.00722914910711109
FBgn0030260	FBgn0275432	0.00721292907889177
FBgn0051360	FBgn0260226	0.00719927667447331
